date,PM2.5,temp,press,humitidy,wnd_dir,wnd_spd
8501,1.1,1.1,1014.74,33.16,348.08,4.87
8502,1.02,1.02,1014.8,31.84,342.1,5.24
8503,0.95,0.95,1014.87,30.53,336.96,5.67
8504,0.93,0.93,1015.27,30.1,337.62,6.18
8505,0.91,0.91,1015.67,29.66,338.18,6.68
8506,0.89,0.89,1016.06,29.23,338.66,7.19
8507,2.59,2.59,1016.3,25.27,341.65,8.61
8508,4.29,4.29,1016.53,21.31,343.79,10.05
8509,5.99,5.99,1016.76,17.34,345.39,11.5
8510,6.91,6.91,1016.58,15.48,344.49,12.14
8511,7.82,7.82,1016.4,13.62,343.69,12.78
8512,8.73,8.73,1016.23,11.76,342.96,13.43
8513,7.78,7.78,1016.4,13.12,350.5,10.9
8514,6.83,6.83,1016.57,14.48,2.22,8.67
8515,5.88,5.88,1016.74,15.84,20.6,7.03
8516,5.01,5.01,1017.11,17.5,17.52,6.58
8517,4.14,4.14,1017.48,19.17,14.0,6.15
8518,3.27,3.27,1017.85,20.84,9.98,5.75
8519,2.91,2.91,1018.05,22.15,10.05,4.74
8520,2.55,2.55,1018.25,23.46,10.17,3.72
8521,2.19,2.19,1018.45,24.77,10.37,2.7
8522,1.82,1.82,1018.45,25.79,33.1,2.04
8523,1.45,1.45,1018.45,26.82,66.31,1.91
8524,1.08,1.08,1018.45,27.85,94.34,2.38
8525,0.77,0.77,1017.91,28.98,79.48,2.53
8526,0.45,0.45,1017.36,30.12,66.97,2.82
8527,0.14,0.14,1016.81,31.25,57.16,3.21
8528,0.0,0.0,1016.78,31.76,55.25,3.05
8529,-0.13,-0.13,1016.75,32.27,53.13,2.9
8530,-0.27,-0.27,1016.72,32.79,50.77,2.74
8531,0.78,0.78,1016.52,30.6,47.97,3.0
8532,1.83,1.83,1016.32,28.42,45.61,3.26
8533,2.88,2.88,1016.13,26.24,43.61,3.53
8534,3.78,3.78,1015.37,24.25,61.44,2.97
8535,4.68,4.68,1014.61,22.26,84.08,2.81
8536,5.58,5.58,1013.85,20.27,105.86,3.09
8537,5.04,5.04,1013.48,21.59,137.67,2.48
8538,4.49,4.49,1013.12,22.91,172.45,2.85
8539,3.95,3.95,1012.75,24.23,193.57,3.93
8540,3.67,3.67,1012.98,24.74,208.9,3.15
8541,3.39,3.39,1013.22,25.25,231.37,2.72
8542,3.12,3.12,1013.45,25.76,256.87,2.8
8543,2.97,2.97,1013.51,25.91,285.24,2.79
8544,2.82,2.82,1013.57,26.07,308.4,3.38
8545,2.67,2.67,1013.64,26.22,323.01,4.34
8546,2.84,2.84,1013.55,27.28,318.5,6.68
8547,3.01,3.01,1013.46,28.33,316.33,9.03
8548,3.19,3.19,1013.37,29.38,315.06,11.39
8549,2.85,2.85,1013.48,30.09,317.84,11.77
8550,2.52,2.52,1013.6,30.79,320.44,12.18
8551,2.18,2.18,1013.71,31.49,322.87,12.61
8552,1.85,1.85,1014.09,30.21,323.75,13.17
8553,1.52,1.52,1014.47,28.92,324.55,13.72
8554,1.19,1.19,1014.85,27.63,325.29,14.28
8555,1.83,1.83,1015.63,24.47,325.36,18.7
8556,2.47,2.47,1016.4,21.32,325.39,23.11
8557,3.11,3.11,1017.18,18.16,325.42,27.52
8558,3.45,3.45,1017.32,17.57,327.37,27.26
8559,3.79,3.79,1017.47,16.97,329.35,27.02
8560,4.12,4.12,1017.62,16.38,331.37,26.82
8561,3.65,3.65,1018.28,16.6,331.95,23.82
8562,3.18,3.18,1018.93,16.82,332.68,20.82
8563,2.7,2.7,1019.59,17.04,333.67,17.82
8564,2.1,2.1,1020.03,17.58,335.47,15.57
8565,1.5,1.5,1020.47,18.11,337.88,13.33
8566,0.9,0.9,1020.9,18.64,341.25,11.13
8567,0.48,0.48,1020.87,18.99,345.45,10.14
8568,0.06,0.06,1020.83,19.34,350.52,9.22
8569,-0.36,-0.36,1020.79,19.69,356.65,8.4
8570,-0.59,-0.59,1020.7,20.02,0.76,6.56
8571,-0.83,-0.83,1020.6,20.35,8.0,4.79
8572,-1.07,-1.07,1020.51,20.68,23.05,3.18
8573,-1.14,-1.14,1020.24,20.81,63.81,0.43
8574,-1.21,-1.21,1019.98,20.93,190.61,2.59
8575,-1.28,-1.28,1019.71,21.05,194.21,5.45
8576,-1.45,-1.45,1019.63,21.3,202.55,6.38
8577,-1.62,-1.62,1019.56,21.55,208.67,7.41
8578,-1.79,-1.79,1019.48,21.8,213.27,8.5
8579,-0.9,-0.9,1018.92,20.52,216.38,8.26
8580,-0.0,-0.0,1018.37,19.24,219.68,8.04
8581,0.89,0.89,1017.82,17.96,223.14,7.85
8582,1.8,1.8,1017.09,17.19,216.55,6.61
8583,2.71,2.71,1016.36,16.41,207.1,5.49
8584,3.61,3.61,1015.63,15.64,193.44,4.59
8585,3.17,3.17,1015.68,16.54,190.9,5.34
8586,2.72,2.72,1015.73,17.45,189.0,6.1
8587,2.28,2.28,1015.78,18.36,187.51,6.86
8588,1.75,1.75,1016.18,19.44,189.62,3.73
8589,1.23,1.23,1016.58,20.52,212.13,0.66
8590,0.7,0.7,1016.99,21.59,358.3,2.57
8591,0.43,0.43,1017.66,22.77,11.99,4.04
8592,0.15,0.15,1018.33,23.94,18.2,5.62
8593,-0.13,-0.13,1019.01,25.12,21.66,7.23
8594,-0.24,-0.24,1019.6,26.71,24.93,7.51
8595,-0.36,-0.36,1020.2,28.3,27.95,7.8
8596,-0.47,-0.47,1020.8,29.89,30.75,8.12
8597,-0.78,-0.78,1021.15,30.18,38.88,6.2
8598,-1.09,-1.09,1021.5,30.47,53.61,4.51
8599,-1.4,-1.4,1021.86,30.77,81.13,3.41
8600,-1.62,-1.62,1022.55,30.78,101.56,3.11
8601,-1.83,-1.83,1023.25,30.79,123.07,3.25
8602,-2.05,-2.05,1023.95,30.8,140.64,3.78
8603,-1.22,-1.22,1024.21,28.27,144.86,4.01
8604,-0.39,-0.39,1024.46,25.75,148.61,4.26
8605,0.43,0.43,1024.72,23.22,151.94,4.52
8606,1.01,1.01,1024.03,22.33,156.19,5.32
8607,1.59,1.59,1023.34,21.44,159.32,6.13
8608,2.16,2.16,1022.65,20.55,161.71,6.97
8609,1.86,1.86,1022.72,24.42,162.86,6.23
8610,1.56,1.56,1022.78,28.3,164.33,5.51
8611,1.26,1.26,1022.84,32.18,166.24,4.78
8612,0.73,0.73,1023.03,33.85,156.34,3.45
8613,0.2,0.2,1023.22,35.52,135.75,2.34
8614,-0.33,-0.33,1023.42,37.19,95.82,1.89
8615,-0.49,-0.49,1022.98,39.09,148.64,2.28
8616,-0.66,-0.66,1022.55,40.98,172.37,3.74
8617,-0.82,-0.82,1022.11,42.88,182.03,5.47
8618,-1.06,-1.06,1021.87,44.47,180.08,4.94
8619,-1.31,-1.31,1021.63,46.06,177.66,4.41
8620,-1.56,-1.56,1021.39,47.66,174.58,3.89
8621,-1.8,-1.8,1021.38,49.09,159.31,3.57
8622,-2.04,-2.04,1021.36,50.53,142.49,3.54
8623,-2.28,-2.28,1021.35,51.96,126.73,3.81
8624,-2.45,-2.45,1021.19,53.0,117.34,3.54
8625,-2.61,-2.61,1021.03,54.03,106.74,3.38
8626,-2.77,-2.77,1020.87,55.07,95.52,3.35
8627,-2.07,-2.07,1020.54,51.81,87.79,4.01
8628,-1.36,-1.36,1020.21,48.54,82.31,4.72
8629,-0.66,-0.66,1019.88,45.28,78.3,5.47
8630,-0.06,-0.06,1019.13,43.39,80.29,5.44
8631,0.54,0.54,1018.39,41.5,82.31,5.42
8632,1.14,1.14,1017.65,39.61,84.33,5.4
8633,0.83,0.83,1017.35,40.92,77.73,5.21
8634,0.51,0.51,1017.04,42.22,70.74,5.1
8635,0.2,0.2,1016.74,43.52,63.54,5.06
8636,-0.07,-0.07,1017.19,44.79,48.43,4.82
8637,-0.35,-0.35,1017.64,46.05,32.89,4.93
8638,-0.62,-0.62,1018.08,47.32,18.98,5.37
8639,-0.72,-0.72,1018.3,49.13,13.04,5.56
8640,-0.82,-0.82,1018.53,50.93,7.54,5.8
8641,-0.92,-0.92,1018.75,52.74,2.52,6.09
8642,-1.02,-1.02,1018.83,52.99,5.76,5.76
8643,-1.12,-1.12,1018.91,53.24,9.4,5.44
8644,-1.22,-1.22,1018.99,53.48,13.46,5.14
8645,-1.31,-1.31,1019.15,53.59,11.01,4.99
8646,-1.4,-1.4,1019.31,53.7,8.39,4.84
8647,-1.49,-1.49,1019.47,53.81,5.62,4.7
8648,-1.54,-1.54,1019.66,53.76,11.26,4.48
8649,-1.6,-1.6,1019.85,53.7,17.42,4.31
8650,-1.65,-1.65,1020.04,53.65,23.99,4.19
8651,-0.84,-0.84,1020.28,52.96,32.41,4.92
8652,-0.02,-0.02,1020.51,52.26,38.56,5.73
8653,0.79,0.79,1020.75,51.57,43.15,6.58
8654,1.42,1.42,1020.22,51.32,50.63,5.77
8655,2.05,2.05,1019.7,51.07,60.35,5.08
8656,2.68,2.68,1019.17,50.83,72.62,4.58
8657,2.11,2.11,1019.1,53.41,74.91,4.37
8658,1.54,1.54,1019.02,55.99,77.42,4.17
8659,0.97,0.97,1018.95,58.58,80.18,3.98
8660,0.62,0.62,1019.18,60.86,88.98,2.96
8661,0.27,0.27,1019.41,63.14,106.07,2.07
8662,-0.08,-0.08,1019.64,65.42,139.46,1.58
8663,-0.28,-0.28,1019.72,66.96,142.92,1.98
8664,-0.48,-0.48,1019.8,68.49,145.21,2.38
8665,-0.68,-0.68,1019.88,70.03,146.84,2.79
8666,-0.79,-0.79,1019.98,70.22,136.1,2.58
8667,-0.89,-0.89,1020.07,70.42,123.92,2.47
8668,-0.99,-0.99,1020.16,70.62,111.22,2.47
8669,-1.11,-1.11,1020.43,70.28,120.1,2.71
8670,-1.22,-1.22,1020.7,69.95,127.38,3.01
8671,-1.34,-1.34,1020.97,69.62,133.28,3.35
8672,-1.42,-1.42,1021.38,69.7,130.92,3.23
8673,-1.5,-1.5,1021.78,69.78,128.4,3.12
8674,-1.58,-1.58,1022.19,69.86,125.71,3.02
8675,-0.67,-0.67,1022.41,65.74,118.82,3.33
8676,0.25,0.25,1022.62,61.62,113.16,3.68
8677,1.17,1.17,1022.84,57.51,108.51,4.05
8678,1.87,1.87,1022.5,54.98,111.95,4.75
8679,2.58,2.58,1022.16,52.46,114.51,5.47
8680,3.29,3.29,1021.82,49.93,116.47,6.19
8681,2.29,2.29,1022.09,57.21,115.97,6.0
8682,1.29,1.29,1022.35,64.49,115.44,5.81
8683,0.28,0.28,1022.61,71.77,114.87,5.62
8684,0.26,0.26,1022.73,72.29,121.93,4.81
8685,0.23,0.23,1022.84,72.82,131.61,4.1
8686,0.2,0.2,1022.96,73.34,144.76,3.56
8687,0.11,0.11,1023.09,71.76,148.31,3.72
8688,0.03,0.03,1023.22,70.18,151.56,3.89
8689,-0.06,-0.06,1023.35,68.59,154.52,4.08
8690,-0.19,-0.19,1023.18,67.82,158.8,3.7
8691,-0.31,-0.31,1023.02,67.04,164.01,3.35
8692,-0.44,-0.44,1022.85,66.27,170.37,3.03
8693,-0.46,-0.46,1022.71,64.43,170.43,2.54
8694,-0.48,-0.48,1022.58,62.59,170.53,2.05
8695,-0.5,-0.5,1022.45,60.74,170.68,1.55
8696,-0.4,-0.4,1022.32,57.74,179.47,1.08
8697,-0.31,-0.31,1022.2,54.73,200.24,0.67
8698,-0.21,-0.21,1022.07,51.73,249.58,0.5
8699,0.83,0.83,1021.79,44.3,335.38,1.05
8700,1.86,1.86,1021.51,36.87,349.04,2.13
8701,2.89,2.89,1021.23,29.44,353.43,3.25
8702,3.76,3.76,1020.78,25.15,328.88,6.21
8703,4.62,4.62,1020.33,20.85,320.76,9.56
8704,5.49,5.49,1019.88,16.55,316.89,13.0
8705,4.8,4.8,1019.91,15.14,316.18,13.02
8706,4.11,4.11,1019.94,13.72,315.48,13.04
8707,3.42,3.42,1019.97,12.3,314.78,13.07
8708,2.76,2.76,1020.29,13.26,317.59,12.1
8709,2.09,2.09,1020.62,14.22,320.88,11.18
8710,1.43,1.43,1020.95,15.17,324.76,10.29
8711,0.93,0.93,1021.04,16.18,325.71,8.82
8712,0.44,0.44,1021.13,17.19,327.05,7.35
8713,-0.05,-0.05,1021.23,18.19,329.04,5.89
8714,-0.28,-0.28,1020.95,18.88,321.77,4.99
8715,-0.51,-0.51,1020.67,19.58,311.53,4.19
8716,-0.74,-0.74,1020.4,20.27,297.22,3.59
8717,-0.96,-0.96,1020.21,21.7,275.11,3.03
8718,-1.18,-1.18,1020.01,23.13,248.87,3.06
8719,-1.39,-1.39,1019.82,24.57,227.29,3.65
8720,-1.5,-1.5,1019.75,25.79,225.42,3.42
8721,-1.61,-1.61,1019.68,27.01,223.28,3.19
8722,-1.71,-1.71,1019.6,28.24,220.82,2.98
8723,-0.79,-0.79,1019.16,25.97,218.29,2.71
8724,0.13,0.13,1018.71,23.7,215.21,2.44
8725,1.05,1.05,1018.27,21.44,211.4,2.19
8726,1.82,1.82,1017.78,19.16,203.22,2.21
8727,2.58,2.58,1017.3,16.88,195.38,2.28
8728,3.34,3.34,1016.81,14.6,188.1,2.38
8729,2.86,2.86,1016.61,15.47,181.79,3.07
8730,2.39,2.39,1016.41,16.34,177.81,3.78
8731,1.91,1.91,1016.21,17.2,175.1,4.5
8732,1.44,1.44,1016.66,17.65,191.25,3.06
8733,0.97,0.97,1017.1,18.1,226.15,2.19
8734,0.5,0.5,1017.54,18.54,269.28,2.56
8735,0.32,0.32,1017.64,18.72,305.06,2.12
8736,0.14,0.14,1017.74,18.89,339.74,2.63
8737,-0.05,-0.05,1017.84,19.06,358.66,3.72
8738,-0.28,-0.28,1018.13,19.28,5.18,4.19
8739,-0.5,-0.5,1018.41,19.49,10.31,4.71
8740,-0.73,-0.73,1018.7,19.7,14.39,5.27
8741,-0.95,-0.95,1018.81,19.81,15.2,5.34
8742,-1.17,-1.17,1018.92,19.92,15.99,5.41
8743,-1.39,-1.39,1019.03,20.02,16.76,5.48
8744,-1.54,-1.54,1019.57,20.14,18.45,5.49
8745,-1.68,-1.68,1020.1,20.25,20.12,5.51
8746,-1.82,-1.82,1020.63,20.37,21.78,5.53
8747,-0.94,-0.94,1020.84,19.01,32.58,5.82
8748,-0.06,-0.06,1021.05,17.65,42.05,6.29
8749,0.82,0.82,1021.26,16.29,50.03,6.91
8750,1.38,1.38,1020.86,15.82,58.0,6.7
8751,1.94,1.94,1020.47,15.35,66.31,6.62
8752,2.51,2.51,1020.08,14.88,74.64,6.69
8753,2.08,2.08,1019.99,15.37,70.76,6.19
8754,1.65,1.65,1019.91,15.86,66.22,5.72
8755,1.23,1.23,1019.82,16.35,60.92,5.3
8756,0.8,0.8,1020.29,17.11,55.09,5.01
8757,0.37,0.37,1020.77,17.87,48.6,4.77
8758,-0.07,-0.07,1021.24,18.63,41.54,4.6
8759,-0.4,-0.4,1021.65,23.46,60.03,4.16
8760,-0.74,-0.74,1022.05,28.29,80.3,4.21
8761,-1.08,-1.08,1022.45,33.12,97.96,4.75
8762,-1.27,-1.27,1022.83,34.57,86.88,4.34
8763,-1.47,-1.47,1023.22,36.02,74.12,4.13
8764,-1.66,-1.66,1023.6,37.48,60.69,4.13
8765,-1.81,-1.81,1023.89,36.9,53.55,4.09
8766,-1.96,-1.96,1024.18,36.33,46.36,4.11
8767,-2.11,-2.11,1024.47,35.75,39.35,4.19
8768,-2.2,-2.2,1025.16,33.69,36.02,4.36
8769,-2.29,-2.29,1025.84,31.63,32.94,4.53
8770,-2.37,-2.37,1026.53,29.56,30.1,4.72
8771,-1.46,-1.46,1027.07,26.42,30.77,6.04
8772,-0.54,-0.54,1027.62,23.29,31.2,7.36
8773,0.37,0.37,1028.16,20.15,31.5,8.68
8774,0.97,0.97,1027.87,18.95,24.9,8.82
8775,1.57,1.57,1027.58,17.75,18.58,9.07
8776,2.17,2.17,1027.29,16.56,12.66,9.42
8777,1.74,1.74,1027.29,17.12,17.44,7.53
8778,1.31,1.31,1027.29,17.68,25.31,5.74
8779,0.89,0.89,1027.3,18.25,39.73,4.14
8780,0.39,0.39,1028.1,18.65,29.85,3.85
8781,-0.11,-0.11,1028.9,19.05,18.73,3.68
8782,-0.61,-0.61,1029.7,19.45,7.06,3.67
8783,-0.78,-0.78,1030.07,18.51,2.91,5.24
8784,-0.94,-0.94,1030.44,17.58,0.68,6.83
8785,-1.11,-1.11,1030.82,16.64,359.29,8.42
8786,-1.39,-1.39,1031.11,16.89,358.75,9.14
8787,-1.67,-1.67,1031.4,17.14,358.3,9.85
8788,-1.96,-1.96,1031.69,17.4,357.9,10.57
8789,-2.34,-2.34,1031.99,17.57,357.63,10.3
8790,-2.73,-2.73,1032.29,17.75,357.34,10.03
8791,-3.12,-3.12,1032.59,17.93,357.03,9.77
8792,-3.36,-3.36,1032.69,18.28,356.12,9.34
8793,-3.6,-3.6,1032.78,18.64,355.12,8.91
8794,-3.84,-3.84,1032.88,19.0,354.01,8.49
8795,-3.14,-3.14,1032.94,17.64,356.28,9.06
8796,-2.43,-2.43,1033.0,16.28,358.29,9.64
8797,-1.72,-1.72,1033.06,14.92,0.06,10.23
8798,-1.05,-1.05,1032.24,14.12,4.5,9.55
8799,-0.38,-0.38,1031.43,13.32,9.58,8.94
8800,0.29,0.29,1030.61,12.52,15.35,8.4
8801,-0.17,-0.17,1030.35,13.08,28.47,6.28
8802,-0.63,-0.63,1030.09,13.64,51.99,4.78
8803,-1.09,-1.09,1029.82,14.2,85.41,4.55
8804,-1.36,-1.36,1030.05,14.74,88.47,2.46
8805,-1.64,-1.64,1030.27,15.27,120.85,0.45
8806,-1.91,-1.91,1030.5,15.81,252.48,1.77
8807,-2.01,-2.01,1030.35,16.11,310.87,1.61
8808,-2.11,-2.11,1030.21,16.4,344.23,2.74
8809,-2.21,-2.21,1030.06,16.69,356.29,4.22
8810,-2.48,-2.48,1029.77,17.43,1.59,5.07
8811,-2.76,-2.76,1029.49,18.17,5.34,5.96
8812,-3.04,-3.04,1029.21,18.91,8.12,6.86
8813,-3.27,-3.27,1029.08,19.4,10.19,7.18
8814,-3.5,-3.5,1028.94,19.88,12.08,7.51
8815,-3.74,-3.74,1028.81,20.37,13.81,7.84
8816,-3.89,-3.89,1028.56,20.64,13.81,6.96
8817,-4.04,-4.04,1028.31,20.91,13.8,6.07
8818,-4.18,-4.18,1028.06,21.19,13.79,5.18
8819,-3.71,-3.71,1027.79,20.57,17.17,5.9
8820,-3.23,-3.23,1027.52,19.96,19.8,6.63
8821,-2.75,-2.75,1027.25,19.35,21.91,7.38
8822,-2.27,-2.27,1026.23,18.87,31.99,6.67
8823,-1.79,-1.79,1025.21,18.39,43.99,6.21
8824,-1.3,-1.3,1024.18,17.91,57.23,6.06
8825,-1.5,-1.5,1023.89,18.25,72.36,5.13
8826,-1.7,-1.7,1023.6,18.59,92.1,4.68
8827,-1.89,-1.89,1023.3,18.93,112.97,4.86
8828,-1.98,-1.98,1023.1,19.1,125.0,3.59
8829,-2.06,-2.06,1022.89,19.26,147.67,2.63
8830,-2.15,-2.15,1022.69,19.42,183.09,2.39
8831,-2.36,-2.36,1022.39,19.52,194.93,2.57
8832,-2.57,-2.57,1022.09,19.61,204.84,2.85
8833,-2.78,-2.78,1021.79,19.71,212.8,3.19
8834,-2.98,-2.98,1021.56,19.88,217.78,2.71
8835,-3.18,-3.18,1021.34,20.06,224.86,2.25
8836,-3.39,-3.39,1021.12,20.23,235.31,1.84
8837,-3.56,-3.56,1020.82,20.61,249.74,1.58
8838,-3.73,-3.73,1020.52,21.0,268.05,1.46
8839,-3.91,-3.91,1020.22,21.39,287.42,1.5
8840,-4.03,-4.03,1020.17,21.69,294.51,1.62
8841,-4.15,-4.15,1020.12,21.99,300.53,1.76
8842,-4.26,-4.26,1020.07,22.3,305.6,1.92
8843,-3.13,-3.13,1020.13,20.37,336.48,2.32
8844,-2.0,-2.0,1020.18,18.45,354.82,3.14
8845,-0.87,-0.87,1020.24,16.52,4.95,4.14
8846,0.06,0.06,1019.55,15.23,4.87,3.87
8847,0.98,0.98,1018.86,13.94,4.78,3.6
8848,1.9,1.9,1018.18,12.65,4.67,3.33
8849,1.28,1.28,1017.98,13.27,23.22,1.26
8850,0.66,0.66,1017.77,13.89,143.97,1.23
8851,0.04,0.04,1017.57,14.51,163.22,3.29
8852,-0.36,-0.36,1018.11,15.03,180.83,1.88
8853,-0.77,-0.77,1018.66,15.54,239.31,1.17
8854,-1.17,-1.17,1019.2,16.05,288.96,2.1
8855,-1.26,-1.26,1019.42,16.15,318.93,2.7
8856,-1.36,-1.36,1019.65,16.25,335.28,3.72
8857,-1.45,-1.45,1019.87,16.35,344.15,4.92
8858,-1.69,-1.69,1020.05,16.82,348.68,5.26
8859,-1.94,-1.94,1020.23,17.3,352.63,5.63
8860,-2.18,-2.18,1020.41,17.78,356.09,6.02
8861,-2.47,-2.47,1020.53,17.92,354.74,5.98
8862,-2.75,-2.75,1020.65,18.07,353.37,5.93
8863,-3.04,-3.04,1020.77,18.21,351.99,5.89
8864,-3.24,-3.24,1020.94,18.43,352.07,5.61
8865,-3.44,-3.44,1021.1,18.65,352.17,5.32
8866,-3.64,-3.64,1021.26,18.87,352.27,5.03
8867,-2.64,-2.64,1021.43,17.28,6.0,5.33
8868,-1.64,-1.64,1021.6,15.7,17.69,5.89
8869,-0.64,-0.64,1021.77,14.11,27.03,6.66
8870,0.03,0.03,1020.96,13.62,37.98,5.87
8871,0.71,0.71,1020.16,13.13,51.63,5.36
8872,1.38,1.38,1019.35,12.64,67.1,5.19
8873,0.74,0.74,1019.05,13.63,71.76,3.92
8874,0.11,0.11,1018.75,14.62,80.75,2.7
8875,-0.53,-0.53,1018.44,15.61,102.61,1.65
8876,-0.54,-0.54,1018.52,15.82,119.52,1.36
8877,-0.55,-0.55,1018.6,16.03,142.38,1.23
8878,-0.56,-0.56,1018.68,16.23,165.79,1.33
8879,-0.55,-0.55,1018.46,15.98,157.14,1.51
8880,-0.54,-0.54,1018.23,15.74,150.46,1.71
8881,-0.52,-0.52,1018.0,15.49,145.27,1.94
8882,-0.57,-0.57,1017.73,15.55,147.18,1.8
8883,-0.61,-0.61,1017.47,15.61,149.41,1.66
8884,-0.66,-0.66,1017.21,15.68,152.04,1.52
8885,-0.7,-0.7,1016.71,15.89,134.84,1.21
8886,-0.75,-0.75,1016.21,16.09,110.13,1.07
8887,-0.79,-0.79,1015.72,16.3,84.25,1.16
8888,-0.83,-0.83,1015.55,16.57,101.19,0.84
8889,-0.87,-0.87,1015.39,16.83,132.5,0.65
8890,-0.91,-0.91,1015.23,17.09,168.77,0.73
8891,-0.21,-0.21,1015.07,16.36,173.47,1.2
8892,0.49,0.49,1014.91,15.62,175.52,1.68
8893,1.19,1.19,1014.75,14.89,176.67,2.15
8894,1.83,1.83,1014.15,17.05,219.24,1.72
8895,2.47,2.47,1013.55,19.21,257.29,2.36
8896,3.12,3.12,1012.96,21.37,274.79,3.53
8897,2.68,2.68,1012.82,22.55,293.01,4.5
8898,2.25,2.25,1012.69,23.74,304.05,5.76
8899,1.81,1.81,1012.55,24.93,310.97,7.16
8900,1.49,1.49,1012.74,25.95,315.35,8.04
8901,1.16,1.16,1012.92,26.97,318.85,8.96
8902,0.84,0.84,1013.1,28.0,321.69,9.91
8903,0.36,0.36,1013.25,28.99,321.11,10.16
8904,-0.12,-0.12,1013.4,29.99,320.56,10.41
8905,-0.6,-0.6,1013.55,30.99,320.03,10.66
8906,-0.82,-0.82,1013.31,29.03,327.49,11.41
8907,-1.03,-1.03,1013.06,27.06,333.93,12.33
8908,-1.25,-1.25,1012.82,25.09,339.43,13.38
8909,-1.44,-1.44,1012.5,23.96,338.07,14.47
8910,-1.63,-1.63,1012.18,22.82,336.91,15.56
8911,-1.81,-1.81,1011.86,21.68,335.9,16.65
8912,-2.31,-2.31,1011.78,21.54,330.71,16.95
8913,-2.81,-2.81,1011.71,21.39,325.74,17.38
8914,-3.31,-3.31,1011.64,21.25,321.04,17.93
8915,-3.02,-3.02,1011.55,20.65,316.09,18.84
8916,-2.73,-2.73,1011.47,20.05,311.63,19.88
8917,-2.44,-2.44,1011.38,19.45,307.63,21.02
8918,-1.57,-1.57,1010.65,18.97,313.04,22.02
8919,-0.7,-0.7,1009.92,18.49,317.95,23.2
8920,0.16,0.16,1009.2,18.01,322.35,24.53
8921,-0.34,-0.34,1009.47,18.88,323.85,23.77
8922,-0.84,-0.84,1009.75,19.74,325.44,23.03
8923,-1.34,-1.34,1010.02,20.61,327.14,22.31
8924,-1.57,-1.57,1010.52,22.05,324.47,22.32
8925,-1.8,-1.8,1011.03,23.49,321.81,22.38
8926,-2.04,-2.04,1011.53,24.93,319.17,22.49
8927,-2.27,-2.27,1012.14,25.95,315.89,19.24
8928,-2.51,-2.51,1012.76,26.96,311.31,16.09
8929,-2.74,-2.74,1013.37,27.97,304.56,13.09
8930,-2.95,-2.95,1013.08,28.57,293.95,9.97
8931,-3.16,-3.16,1012.78,29.16,275.11,7.46
8932,-3.37,-3.37,1012.49,29.76,244.76,6.37
8933,-3.6,-3.6,1012.2,29.85,244.96,5.74
8934,-3.83,-3.83,1011.92,29.93,245.22,5.12
8935,-4.07,-4.07,1011.63,30.02,245.55,4.49
8936,-4.09,-4.09,1011.56,30.68,251.01,5.17
8937,-4.11,-4.11,1011.49,31.34,255.18,5.89
8938,-4.14,-4.14,1011.41,32.0,258.42,6.63
8939,-3.03,-3.03,1011.79,29.13,296.09,11.3
8940,-1.93,-1.93,1012.17,26.25,309.24,17.83
8941,-0.82,-0.82,1012.55,23.38,315.19,24.78
8942,-0.65,-0.65,1012.4,20.83,318.35,25.85
8943,-0.47,-0.47,1012.24,18.28,321.24,26.99
8944,-0.3,-0.3,1012.09,15.74,323.9,28.19
8945,-0.93,-0.93,1013.15,16.23,323.81,26.26
8946,-1.56,-1.56,1014.22,16.71,323.71,24.32
8947,-2.19,-2.19,1015.28,17.2,323.58,22.38
8948,-2.47,-2.47,1015.45,18.65,323.92,21.44
8949,-2.75,-2.75,1015.62,20.09,324.29,20.5
8950,-3.03,-3.03,1015.79,21.53,324.69,19.56
8951,-3.31,-3.31,1016.35,21.91,323.45,20.11
8952,-3.6,-3.6,1016.9,22.28,322.27,20.67
8953,-3.88,-3.88,1017.45,22.66,321.16,21.23
8954,-4.32,-4.32,1017.74,22.52,324.77,21.05
8955,-4.75,-4.75,1018.03,22.39,328.42,20.95
8956,-5.19,-5.19,1018.32,22.26,332.09,20.94
8957,-5.67,-5.67,1018.99,22.31,332.12,21.08
8958,-6.14,-6.14,1019.65,22.36,332.15,21.22
8959,-6.62,-6.62,1020.32,22.42,332.18,21.36
8960,-6.82,-6.82,1020.76,22.37,331.48,20.49
8961,-7.01,-7.01,1021.21,22.33,330.72,19.62
8962,-7.2,-7.2,1021.65,22.29,329.9,18.76
8963,-6.35,-6.35,1021.75,20.68,328.83,19.9
8964,-5.49,-5.49,1021.84,19.07,327.88,21.05
8965,-4.63,-4.63,1021.94,17.45,327.03,22.21
8966,-3.87,-3.87,1021.49,15.83,326.92,22.29
8967,-3.1,-3.1,1021.05,14.2,326.82,22.38
8968,-2.34,-2.34,1020.6,12.57,326.71,22.47
8969,-2.65,-2.65,1021.12,12.64,328.68,22.17
8970,-2.97,-2.97,1021.64,12.7,330.69,21.89
8971,-3.28,-3.28,1022.16,12.76,332.75,21.64
8972,-3.93,-3.93,1022.91,14.31,333.43,21.27
8973,-4.57,-4.57,1023.66,15.85,334.13,20.9
8974,-5.22,-5.22,1024.4,17.39,334.86,20.53
8975,-5.77,-5.77,1025.01,18.48,333.97,20.46
8976,-6.31,-6.31,1025.62,19.57,333.08,20.38
8977,-6.86,-6.86,1026.22,20.67,332.18,20.32
